nivel,objeto,taxonomia_id,area,principal,confianza,fuente,asignada_en
acta,ckan_diputados:129,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-07-22T20:39:37Z
acta,ckan_diputados:13,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-07-22T21:02:35Z
acta,ckan_diputados:130,JUST.CIVCOM,JUST,1,0.95,agente:texto,2026-07-22T20:48:32Z
acta,ckan_diputados:131,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:39:10Z
acta,ckan_diputados:132,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:39:13Z
acta,ckan_diputados:133,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:39:07Z
acta,ckan_diputados:134,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-07-22T21:01:37Z
acta,ckan_diputados:134,DERSOC.DDHH,DERSOC,1,0.85,agente:texto,2026-07-22T21:01:37Z
acta,ckan_diputados:135,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:36:06Z
acta,ckan_diputados:136,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T21:05:59Z
acta,ckan_diputados:136,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T21:05:59Z
acta,ckan_diputados:136,TRAB.LABOR,TRAB,1,0.95,agente:texto,2026-07-22T21:05:59Z
acta,ckan_diputados:137,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-07-22T20:46:19Z
acta,ckan_diputados:137,TRAB.LABOR,TRAB,1,0.95,agente:texto,2026-07-22T20:46:19Z
acta,ckan_diputados:137,TRAB.SINDIC,TRAB,0,0.95,agente:texto,2026-07-22T20:46:19Z
acta,ckan_diputados:138,AMB.CLIMA,AMB,0,0.95,agente:texto,2026-07-22T20:33:40Z
acta,ckan_diputados:138,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:33:40Z
acta,ckan_diputados:138,ENER.COMBUS,ENER,0,0.95,agente:texto,2026-07-22T20:33:40Z
acta,ckan_diputados:138,PROD.AGRO,PROD,0,0.95,agente:texto,2026-07-22T20:33:40Z
acta,ckan_diputados:139,DEF.TRATADO,DEF,1,0.85,agente:texto,2026-07-22T20:35:06Z
acta,ckan_diputados:139,JUST.PROPIED,JUST,0,0.85,agente:texto,2026-07-22T20:35:06Z
acta,ckan_diputados:139,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T20:35:06Z
acta,ckan_diputados:14,DERSOC.DDHH,DERSOC,1,0.95,agente:texto,2026-07-22T20:32:59Z
acta,ckan_diputados:14,JUST.JUDIC,JUST,0,0.95,agente:texto,2026-07-22T20:32:59Z
acta,ckan_diputados:14,POLINST.ORGEST,POLINST,0,0.95,agente:texto,2026-07-22T20:32:59Z
acta,ckan_diputados:140,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:50:19Z
acta,ckan_diputados:141,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:55:25Z
acta,ckan_diputados:142,DEF.TRATADO,DEF,1,0.85,agente:texto,2026-07-22T20:33:23Z
acta,ckan_diputados:142,ECON.DEUDA,ECON,0,0.85,agente:texto,2026-07-22T20:33:23Z
acta,ckan_diputados:142,JUST.CIVCOM,JUST,0,0.85,agente:texto,2026-07-22T20:33:23Z
acta,ckan_diputados:143,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:38:02Z
acta,ckan_diputados:143,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:38:02Z
acta,ckan_diputados:143,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:38:02Z
acta,ckan_diputados:144,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:32Z
acta,ckan_diputados:144,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:32Z
acta,ckan_diputados:144,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:32Z
acta,ckan_diputados:145,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:08Z
acta,ckan_diputados:145,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:08Z
acta,ckan_diputados:145,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:08Z
acta,ckan_diputados:146,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:29Z
acta,ckan_diputados:146,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:29Z
acta,ckan_diputados:146,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:29Z
acta,ckan_diputados:147,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:35Z
acta,ckan_diputados:147,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:35Z
acta,ckan_diputados:147,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:35Z
acta,ckan_diputados:148,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:38:08Z
acta,ckan_diputados:148,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:38:08Z
acta,ckan_diputados:148,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:38:08Z
acta,ckan_diputados:149,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:38:05Z
acta,ckan_diputados:149,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:38:05Z
acta,ckan_diputados:149,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:38:05Z
acta,ckan_diputados:15,AMB.CLIMA,AMB,0,0.95,agente:texto,2026-07-22T20:48:59Z
acta,ckan_diputados:15,ENER.ELEC,ENER,0,0.95,agente:texto,2026-07-22T20:48:59Z
acta,ckan_diputados:15,ENER.RENOV,ENER,1,0.95,agente:texto,2026-07-22T20:48:59Z
acta,ckan_diputados:15,PROD.INVER,PROD,0,0.95,agente:texto,2026-07-22T20:48:59Z
acta,ckan_diputados:150,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:11Z
acta,ckan_diputados:150,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:11Z
acta,ckan_diputados:150,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:11Z
acta,ckan_diputados:151,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:26Z
acta,ckan_diputados:151,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:26Z
acta,ckan_diputados:151,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:26Z
acta,ckan_diputados:152,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:14Z
acta,ckan_diputados:152,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:14Z
acta,ckan_diputados:152,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:14Z
acta,ckan_diputados:153,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:53Z
acta,ckan_diputados:153,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:53Z
acta,ckan_diputados:153,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:53Z
acta,ckan_diputados:154,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:18Z
acta,ckan_diputados:154,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:18Z
acta,ckan_diputados:154,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:18Z
acta,ckan_diputados:155,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:59Z
acta,ckan_diputados:155,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:59Z
acta,ckan_diputados:155,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:59Z
acta,ckan_diputados:156,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:21Z
acta,ckan_diputados:156,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:21Z
acta,ckan_diputados:156,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:21Z
acta,ckan_diputados:157,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:56Z
acta,ckan_diputados:157,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:56Z
acta,ckan_diputados:157,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:56Z
acta,ckan_diputados:158,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:48Z
acta,ckan_diputados:158,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:48Z
acta,ckan_diputados:158,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:48Z
acta,ckan_diputados:159,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:50Z
acta,ckan_diputados:159,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:50Z
acta,ckan_diputados:159,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:50Z
acta,ckan_diputados:16,DESREG.SOCIED,DESREG,1,0.85,agente:texto,2026-07-22T21:07:44Z
acta,ckan_diputados:16,JUST.CIVCOM,JUST,0,0.85,agente:texto,2026-07-22T21:07:44Z
acta,ckan_diputados:160,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:44Z
acta,ckan_diputados:160,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:44Z
acta,ckan_diputados:160,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:44Z
acta,ckan_diputados:161,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:41Z
acta,ckan_diputados:161,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:41Z
acta,ckan_diputados:161,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:41Z
acta,ckan_diputados:162,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:37:23Z
acta,ckan_diputados:162,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-07-22T20:37:23Z
acta,ckan_diputados:162,POLINST.PARTIDOS,POLINST,0,0.95,agente:texto,2026-07-22T20:37:23Z
acta,ckan_diputados:163,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T20:30:00Z
acta,ckan_diputados:163,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-07-22T20:30:00Z
acta,ckan_diputados:164,JUST.CIVCOM,JUST,1,0.95,agente:texto,2026-07-22T20:45:33Z
acta,ckan_diputados:165,AUX.SINCLASIF,AUX,0,0.5,agente:texto,2026-07-22T21:11:15Z
acta,ckan_diputados:165,CYT.INNOV,CYT,1,0.5,agente:texto,2026-07-22T21:11:15Z
acta,ckan_diputados:165,INFRA.TELECOM,INFRA,0,0.5,agente:texto,2026-07-22T21:11:15Z
acta,ckan_diputados:166,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T20:30:26Z
acta,ckan_diputados:166,ECON.DEUDA,ECON,0,0.95,agente:texto,2026-07-22T20:30:26Z
acta,ckan_diputados:167,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-07-22T20:33:03Z
acta,ckan_diputados:167,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T20:33:03Z
acta,ckan_diputados:167,ECON.COPART,ECON,0,0.95,agente:texto,2026-07-22T20:33:03Z
acta,ckan_diputados:168,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:09:26Z
acta,ckan_diputados:169,CYT.CIENCIA,CYT,0,0.95,agente:texto,2026-07-22T20:29:28Z
acta,ckan_diputados:169,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-07-22T20:29:28Z
acta,ckan_diputados:169,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T20:29:28Z
acta,ckan_diputados:169,INFRA.OBRA,INFRA,0,0.95,agente:texto,2026-07-22T20:29:28Z
acta,ckan_diputados:17,AUX.HOMENAJE,AUX,0,0.95,agente:texto,2026-07-22T20:54:36Z
acta,ckan_diputados:17,ENER.HIDRO,ENER,1,0.95,agente:texto,2026-07-22T20:54:36Z
acta,ckan_diputados:170,ECON.MON,ECON,0,0.9,agente:texto,2026-07-22T20:38:18Z
acta,ckan_diputados:170,ECON.TRIB,ECON,0,0.9,agente:texto,2026-07-22T20:38:18Z
acta,ckan_diputados:170,JUST.CIVCOM,JUST,0,0.9,agente:texto,2026-07-22T20:38:18Z
acta,ckan_diputados:170,POLINST.ORGEST,POLINST,1,0.9,agente:texto,2026-07-22T20:38:18Z
acta,ckan_diputados:171,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T20:42:10Z
acta,ckan_diputados:171,ECON.COPART,ECON,0,0.95,agente:texto,2026-07-22T20:42:10Z
acta,ckan_diputados:171,PROD.COMEX,PROD,0,0.95,agente:texto,2026-07-22T20:42:10Z
acta,ckan_diputados:171,PROD.INVER,PROD,0,0.95,agente:texto,2026-07-22T20:42:10Z
acta,ckan_diputados:172,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:34:36Z
acta,ckan_diputados:172,PROD.AGRO,PROD,1,0.95,agente:texto,2026-07-22T20:34:36Z
acta,ckan_diputados:173,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-07-22T20:33:46Z
acta,ckan_diputados:173,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T20:33:46Z
acta,ckan_diputados:173,INFRA.OBRA,INFRA,0,0.95,agente:texto,2026-07-22T20:33:46Z
acta,ckan_diputados:174,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T20:31:32Z
acta,ckan_diputados:174,INFRA.OBRA,INFRA,0,0.95,agente:texto,2026-07-22T20:31:32Z
acta,ckan_diputados:174,INFRA.TRANSP,INFRA,0,0.95,agente:texto,2026-07-22T20:31:32Z
acta,ckan_diputados:175,DERSOC.NINEZ,DERSOC,0,0.85,agente:texto,2026-07-22T20:58:43Z
acta,ckan_diputados:175,EDU.BASICA,EDU,0,0.85,agente:texto,2026-07-22T20:58:43Z
acta,ckan_diputados:175,SALUD.SISTEMA,SALUD,1,0.85,agente:texto,2026-07-22T20:58:43Z
acta,ckan_diputados:176,JUST.CIVCOM,JUST,1,0.95,agente:texto,2026-07-22T20:55:04Z
acta,ckan_diputados:176,TRAB.LABOR,TRAB,0,0.95,agente:texto,2026-07-22T20:55:04Z
acta,ckan_diputados:177,DESREG.MODEST,DESREG,0,0.85,agente:texto,2026-07-22T21:03:47Z
acta,ckan_diputados:177,JUST.JUDIC,JUST,1,0.85,agente:texto,2026-07-22T21:03:47Z
acta,ckan_diputados:177,JUST.SEGINT,JUST,0,0.85,agente:texto,2026-07-22T21:03:47Z
acta,ckan_diputados:177,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:03:47Z
acta,ckan_diputados:178,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T20:48:17Z
acta,ckan_diputados:178,EDU.BASICA,EDU,1,0.95,agente:texto,2026-07-22T20:48:17Z
acta,ckan_diputados:179,CYT.CIENCIA,CYT,0,0.95,agente:texto,2026-07-22T20:31:58Z
acta,ckan_diputados:179,POLINST.ORGEST,POLINST,0,0.95,agente:texto,2026-07-22T20:31:58Z
acta,ckan_diputados:179,PROD.AGRO,PROD,1,0.95,agente:texto,2026-07-22T20:31:58Z
acta,ckan_diputados:18,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:38:42Z
acta,ckan_diputados:180,DERSOC.DDHH,DERSOC,0,0.9,agente:texto,2026-07-22T21:08:25Z
acta,ckan_diputados:180,JUST.CIVCOM,JUST,1,0.9,agente:texto,2026-07-22T21:08:25Z
acta,ckan_diputados:181,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:18Z
acta,ckan_diputados:181,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:08:18Z
acta,ckan_diputados:182,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:45Z
acta,ckan_diputados:182,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:08:45Z
acta,ckan_diputados:183,DERSOC.DDHH,DERSOC,0,0.85,agente:texto,2026-07-22T21:08:49Z
acta,ckan_diputados:183,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:49Z
acta,ckan_diputados:184,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:42Z
acta,ckan_diputados:184,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:08:42Z
acta,ckan_diputados:1840,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T20:39:42Z
acta,ckan_diputados:1842,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T20:50:41Z
acta,ckan_diputados:1843,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-07-22T21:06:49Z
acta,ckan_diputados:1843,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-07-22T21:06:49Z
acta,ckan_diputados:1844,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:47:12Z
acta,ckan_diputados:1846,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T20:46:21Z
acta,ckan_diputados:1846,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T20:46:21Z
acta,ckan_diputados:1846,TRAB.LABOR,TRAB,0,0.95,agente:texto,2026-07-22T20:46:21Z
acta,ckan_diputados:1847,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T20:59:23Z
acta,ckan_diputados:1847,POLINST.ETICA,POLINST,1,0.95,agente:texto,2026-07-22T20:59:23Z
acta,ckan_diputados:1848,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:54:51Z
acta,ckan_diputados:1848,PROD.COMEX,PROD,0,0.95,agente:texto,2026-07-22T20:54:51Z
acta,ckan_diputados:1849,ECON.EMERG,ECON,1,0.85,agente:texto,2026-07-22T20:54:29Z
acta,ckan_diputados:1849,TRAB.EMPLEOPUB,TRAB,0,0.85,agente:texto,2026-07-22T20:54:29Z
acta,ckan_diputados:185,DERSOC.DDHH,DERSOC,0,0.85,agente:texto,2026-07-22T21:08:38Z
acta,ckan_diputados:185,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:38Z
acta,ckan_diputados:185,POLINST.ETICA,POLINST,0,0.85,agente:texto,2026-07-22T21:08:38Z
acta,ckan_diputados:186,DERSOC.DDHH,DERSOC,0,0.85,agente:texto,2026-07-22T21:08:34Z
acta,ckan_diputados:186,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:34Z
acta,ckan_diputados:187,DERSOC.DDHH,DERSOC,0,0.85,agente:texto,2026-07-22T21:08:12Z
acta,ckan_diputados:187,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:12Z
acta,ckan_diputados:187,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:08:12Z
acta,ckan_diputados:188,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:22Z
acta,ckan_diputados:188,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:08:22Z
acta,ckan_diputados:189,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:15Z
acta,ckan_diputados:189,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T21:08:15Z
acta,ckan_diputados:19,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T20:49:51Z
acta,ckan_diputados:190,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-07-22T21:08:28Z
acta,ckan_diputados:190,POLINST.ETICA,POLINST,0,0.85,agente:texto,2026-07-22T21:08:28Z
acta,ckan_diputados:191,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:30:47Z
acta,ckan_diputados:191,PROD.COMEX,PROD,0,0.95,agente:texto,2026-07-22T20:30:47Z
acta,ckan_diputados:192,SALUD.MEDIC,SALUD,1,0.95,agente:texto,2026-07-22T20:48:11Z
acta,ckan_diputados:192,SALUD.SISTEMA,SALUD,0,0.95,agente:texto,2026-07-22T20:48:11Z
acta,ckan_diputados:193,JUST.CIVCOM,JUST,1,0.95,agente:texto,2026-07-22T21:01:48Z
acta,ckan_diputados:193,POLINST.CONST,POLINST,0,0.95,agente:texto,2026-07-22T21:01:48Z
acta,ckan_diputados:194,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-07-22T20:58:38Z
acta,ckan_diputados:194,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-07-22T20:58:38Z
acta,ckan_diputados:195,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-07-22T20:29:09Z
acta,ckan_diputados:195,ENER.HIDRO,ENER,1,0.95,agente:texto,2026-07-22T20:29:09Z
acta,ckan_diputados:195,JUST.PENAL,JUST,0,0.95,agente:texto,2026-07-22T20:29:09Z
acta,ckan_diputados:196,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T20:42:21Z
acta,ckan_diputados:197,CULT.CULTURA,CULT,0,0.95,agente:texto,2026-07-22T20:29:41Z
acta,ckan_diputados:197,DERSOC.DDHH,DERSOC,1,0.95,agente:texto,2026-07-22T20:29:41Z
acta,ckan_diputados:198,ECON.PRESU,ECON,1,0.95,agente:texto,2026-07-22T20:46:52Z
acta,ckan_diputados:198,PROD.AGRO,PROD,0,0.95,agente:texto,2026-07-22T20:46:52Z
acta,ckan_diputados:199,TRAB.LABOR,TRAB,1,0.95,agente:texto,2026-07-22T20:37:05Z
acta,ckan_diputados:2,ECON.PRESU,ECON,1,0.95,agente:texto,2026-07-22T21:01:01Z
acta,ckan_diputados:20,DESREG.MODEST,DESREG,0,0.75,agente:texto,2026-07-22T21:05:28Z
acta,ckan_diputados:20,JUST.SEGINT,JUST,1,0.75,agente:texto,2026-07-22T21:05:28Z
acta,ckan_diputados:20,POLINST.ORGEST,POLINST,0,0.75,agente:texto,2026-07-22T21:05:28Z
acta,ckan_diputados:200,JUST.CIVCOM,JUST,1,0.95,agente:texto,2026-07-22T20:46:34Z
acta,ckan_diputados:201,AUX.HOMENAJE,AUX,1,1.0,agente:texto,2026-07-22T20:36:00Z
acta,ckan_diputados:202,ECON.PRESU,ECON,1,0.95,agente:texto,2026-07-22T20:58:20Z
acta,ckan_diputados:203,ECON.PRESU,ECON,1,0.95,agente:texto,2026-07-22T20:58:23Z
acta,ckan_diputados:2031,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-07-22T21:02:29Z
acta,ckan_diputados:204,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:27:59Z
acta,ckan_diputados:204,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:27:59Z
acta,ckan_diputados:205,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T20:28:09Z
acta,ckan_diputados:205,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:28:09Z
acta,ckan_diputados:205,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:28:09Z
acta,ckan_diputados:206,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:27:56Z
acta,ckan_diputados:206,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:27:56Z
acta,ckan_diputados:207,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:28:12Z
acta,ckan_diputados:207,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:28:12Z
acta,ckan_diputados:208,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:28:02Z
acta,ckan_diputados:208,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:28:02Z
acta,ckan_diputados:209,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:28:15Z
acta,ckan_diputados:209,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:28:15Z
acta,ckan_diputados:21,DESREG.DESECO,DESREG,1,0.75,agente:texto,2026-07-22T20:47:24Z
acta,ckan_diputados:21,JUST.CIVCOM,JUST,0,0.75,agente:texto,2026-07-22T20:47:24Z
acta,ckan_diputados:210,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T20:28:05Z
acta,ckan_diputados:210,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:28:05Z
acta,ckan_diputados:210,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T20:28:05Z
acta,ckan_diputados:211,ECON.EMERG,ECON,1,0.75,agente:texto,2026-07-22T20:51:26Z
acta,ckan_diputados:212,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T20:51:10Z
acta,ckan_diputados:213,DERSOC.ORIGIN,DERSOC,1,0.95,agente:texto,2026-07-22T20:31:18Z
acta,ckan_diputados:213,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:31:18Z
acta,ckan_diputados:213,JUST.PROPIED,JUST,0,0.95,agente:texto,2026-07-22T20:31:18Z
acta,ckan_diputados:214,JUST.SEGINT,JUST,1,0.85,agente:texto,2026-07-22T20:29:31Z
acta,ckan_diputados:214,POLINST.ORGEST,POLINST,0,0.85,agente:texto,2026-07-22T20:29:31Z
acta,ckan_diputados:215,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-07-22T20:26:46Z
acta,ckan_diputados:215,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T20:26:46Z
acta,ckan_diputados:2155,DESSOC.PNC,DESSOC,0,0.95,agente:texto,2026-07-22T20:58:10Z
acta,ckan_diputados:2155,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T20:58:10Z
acta,ckan_diputados:2155,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T20:58:10Z
acta,ckan_diputados:2156,DESSOC.PNC,DESSOC,0,0.9,agente:texto,2026-07-22T20:58:13Z
acta,ckan_diputados:2156,ECON.TRIB,ECON,0,0.9,agente:texto,2026-07-22T20:58:13Z
acta,ckan_diputados:2156,TRAB.PREV,TRAB,1,0.9,agente:texto,2026-07-22T20:58:13Z
acta,ckan_diputados:2157,DESSOC.PNC,DESSOC,0,0.9,agente:texto,2026-07-22T20:57:51Z
acta,ckan_diputados:2157,ECON.TRIB,ECON,0,0.9,agente:texto,2026-07-22T20:57:51Z
acta,ckan_diputados:2157,TRAB.PREV,TRAB,1,0.9,agente:texto,2026-07-22T20:57:51Z
acta,ckan_diputados:2158,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T20:57:48Z
acta,ckan_diputados:2158,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T20:57:48Z
acta,ckan_diputados:2158,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T20:57:48Z
acta,ckan_diputados:2159,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T20:57:57Z
acta,ckan_diputados:2159,DESSOC.PNC,DESSOC,0,0.95,agente:texto,2026-07-22T20:57:57Z
acta,ckan_diputados:2159,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T20:57:57Z
acta,ckan_diputados:2159,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T20:57:57Z
